code,product_name,quantity,brand,categories,ingredients,image_url,nutriscore_grade,energy_100g,fat_100g,saturated_fat_100g,proteins_100g,carbohydrates_100g,sugars_100g,fiber_100g,sodium_100g
3800849211288,Fine Life Нахут 540г,540 GRAM,FINE LIFE,Хранителни стоки > Консерви > Зеленцучи > Бобени,нахут вода сол стабилизатор калциев динатриев едта антиоксидант НАТРИЕВ МЕТАБИСТУЛФИТ,https://cdn.metro-group.com/bg/bg_pim_335962001001_01.png?format=jpg&quality=80&dpi=72,,419.0,1.9,0.2,5.7,12.0,0.5,,0.0
5948990131784,КАЛИАКРА Слънчогледово олио рафинирано 2л,2000 GRAM,КАЛИАКРА,"Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Слънчогледово олио",100% рафинирано слънчогледово олио,https://cdn.metro-group.com/bg/bg_pim_97829001001_01.png?format=jpg&quality=80&dpi=72,,3700.0,100.0,11.0,0.0,0.0,0.0,,
7622210590473,PHILADELPHIA Крема сирене оригинал 300г,300 GRAM,PHILADELPHIA,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Меки сирена,Пълномаслено МЛЯКО СМЕТАНА концентриран МЛЕЧЕН протеин концентриран суроватъчен протеин (от МЛЯКО) сол,https://cdn.metro-group.com/bg/bg_pim_309063001001_02.png?format=jpg&quality=80&dpi=72,,932.0,,,,,,,
3800849217327,RIOBA Дребни Сладки 3кг,3000 GRAM,RIOBA,Хранителни стоки > Тестени изделия > Торти и десерти > Десерти,ПШЕНИЧНО БРАШНО маргарин нехидрогенирана палмова мазнина нехидрогенирана кокосова мазнина СОЕВО МАСЛО рапично масло сол емулгатор полиглицеролови естери на мастни киселини моно- и диглицериди на мастни киселини слънчогледов лецитин регулатор на киселинността лимонена киселина оцветител каротини бяла захар конфитюр кайсии глюкозо-фруктозен сироп пектини регулатор на киселинността лимонена киселина консервант калиев сорбат какаов кувертюр бяла захар нехидрогенирана палмова мазнина нискомаслено какао какаова маса ОБЕЗМАСЛЕНО СУХО МЛЯКО МЛЕЧНА СУРОВАТКА емулгатор СОЕВ ЛЕЦИТИН полиглицерол полирицинолеат ПШЕНИЧНО НИШЕСТЕ МЛЯКО НА ПРАХ СУРОВАТКА НА ПРАХ ароматизант ФЪСТЪЦИ кокосови стърготини емулгатор моно- и диглицериди на мастни киселини,https://cdn.metro-group.com/bg/bg_pim_340433001001_01.png?format=jpg&quality=80&dpi=72,,2107.0,28.0,11.0,6.0,57.0,24.0,,0.0
3800849222499,Fine Life Тиквени семки печени белени 80г,80 GRAM,FINE LIFE,Хранителни стоки > Захарни и солени изделия > Ядки,тиквено семе сол БЯЛО ПШЕНИЧНО БРАШНО,https://cdn.metro-group.com/bg/bg_pim_347143001001_01.png?format=jpg&quality=80&dpi=72,,2513.1,44.6,8.4,38.3,9.4,3.0,,0.0
2866210000005,METRO Chef Свинска Шунка ~1кг,1000 GRAM,METRO CHEF,"Хранителни стоки > Нашите марки > Колбаси > Шунка, бекон и деликатеси > Шунка | Хранителни стоки > Колбаси > Шунка, бекон и деликатеси > Шунка",свинско месо вода йодирана сол модифицирано нишесте свински протеин растителни фибри малтодекстрин овкусител малтодекстрин динатриеви 5’-рибонуклеотиди ЛАКТОЗА йодирана сол дрожден екстракт хидролизиран растителен протеин ароматизант глюкоза екстракт от подправки пушилен ароматизант натриев нитрит йодирана сол натриев нитрит оцветител кармини кармини декстроза на прах,https://cdn.metro-group.com/bg/bg_pim_336118001001_01.png?format=jpg&quality=80&dpi=72,,317.0,2.1,0.9,12.0,1.8,0.5,,0.0
3800849202279,"aro Консерва за кучета с пиле 1,24кг",1240 GRAM,ARO,Хранителни стоки > Нашите марки > Домашни любимци > Кучета > Храна,месо и месни субпродукти зърнени култури вода суб продукти от растителен произход птиче месо минерали,https://cdn.metro-group.com/bg/bg_pim_330878001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
5201485003196,Elite Пшеничен сухар 500г,500 GRAM,ELITE,Хранителни стоки > Тестени изделия > Крекери и сухари,ПШЕНИЧНО брашно (83%) мая растителни мазнини (палмово масло) захар сол подобрител на брашното: аскорбинова киселина,https://cdn.metro-group.com/bg/bg_pim_337276001001_01.png?format=jpg&quality=80&dpi=72,,1720.0,,,11.0,71.0,,,
3076820004181,creSpo Зелени Маслини без костилка 440г,440 GRAM,CRESPO,Хранителни стоки > Консерви > Зеленцучи > Зелени маслини,"Саламура: вода, сол, регулатори на киселинноста: МЛЕЧНА киселина Е270, лимонена киселина Е330, аскорбинова киселина Е300.",https://cdn.metro-group.com/bg/bg_pim_34101001001_01.png?format=jpg&quality=80&dpi=72,,695.0,18.0,3.0,0.0,0.0,0.0,,
2871320000005,Fine Life Kашкавал мандраджийски ~2кг,1000 GRAM,FINE LIFE,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Кашкавал,ВЪЗСТАНОВЕНО МЛЯКО сирище сол калциев хлорид МЛЕЧНОКИСЕЛА ЗАКВАСКА,https://cdn.metro-group.com/bg/bg_pim_343383001001_01.png?format=jpg&quality=80&dpi=72,,1552.0,30.0,25.0,24.0,0.25,0.2,,0.0
3800849214920,aro Салата боб с лютеница 400г,400 GRAM,ARO,Хранителни стоки > Нашите марки > Млечни Продукти и Яйца > Салати и деликатеси > Охладени готови ястия | Хранителни стоки > Млечни продукти и яйца > Салати и деликатеси > Охладени готови ястия,лютеница питейна вода троен доматен концентрат захар пиперка рафинирано слънчогледово олио царевично нишесте сол черен пипер Консервант калиев сорбат бял боб червен лук рафинирано слънчогледово олио сол магданоз млян черен пипер Регулатор на киселинността оцетна киселина,https://cdn.metro-group.com/bg/bg_pim_338581001001_02.png?format=jpg&quality=80&dpi=72,,413.0,1.8,0.4,1.66,15.4,10.3,,0.0
2851260000006,Банани,1000 GRAM,NO BRAND,Хранителни стоки > Плодове и зеленчуци > Плодове > Банани,,https://cdn.metro-group.com/bg/bg_pim_133299001001_01.png?format=jpg&quality=80&dpi=72,,565.0,7.0,,18.0,0.0,0.0,,
4333465250113,"METRO Chef Картофи на шайби за печене 2,5кг",2500 GRAM,METRO CHEF,Хранителни стоки > Замразени продукти > Плодове и зеленчуци > Картофи,картоф слънчогледово масло помощни средства за обработка на храни,https://cdn.metro-group.com/bg/bg_pim_220112001001_01.png?format=jpg&quality=80&dpi=72,,492.0,3.5,0.45,2.6,17.2,0.2,,94.0
3800206933433,METRO Chef Печурки цели 530г,530 GRAM,METRO CHEF,Хранителни стоки > Консерви > Зеленцучи > Гъби | Хранителни стоки > Нашите марки > Консерви > Зеленчуци > Гъби,полски печурки (agaricus campestris) вода сол регулатор на киселинността лимонена киселина,https://cdn.metro-group.com/bg/bg_pim_316659001001_01.png?format=jpg&quality=80&dpi=72,,56.0,0.2,0.02,1.4,1.2,0.9,,0.0
5941000030671,Doritos Царевичен чипс Hot Pepper 90г,90 GRAM,DORITOS,Хранителни стоки > Захарни и солени изделия > Чипс,"Царевично брашно 69, 0,05, рапично масло, антиоксиданти (екстракти от розмарин, аскорбинова киселина, богат на токоферол екстракт, лимонена киселина), микс от съставки с вкус на люта чушка, суроватка на прах от МЛЯКО, сол, лук на прах, чесън на прах, подобрители на вкуса, мононатриев глутамат, динатриев 5 рибонуклеотид, паприка, калиев хлорид, овкусители, кимион, оцветител (екстракт от паприка), люта чушка, суроватъчен пермеат от МЛЯКО, регулатор на киселинността (ябълчена киселина).",https://cdn.metro-group.com/bg/bg_pim_341632001001_01.png?format=jpg&quality=80&dpi=72,,2075.0,25.0,,,58.0,,,
2872950000007,METRO Chef Свински печени уши гастро ~1кг,1000 GRAM,METRO CHEF,"Хранителни стоки > Колбаси > Шунка, бекон и деликатеси > Деликатеси",Свински уши (произход ЕС) сол подправки,https://cdn.metro-group.com/bg/bg_pim_345632001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849220877,METRO Chef Сос чили 250г,250 GRAM,METRO CHEF,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Други сосове","Питейна вода: доматено пюре, пиперково пюре, модифицирано нишесте, сол, регулатор на киселинността /лимонена киселина/, чесново брашно, ароматизант, консервант/калиев сорбат/, екстракт от люта чушка.",https://cdn.metro-group.com/bg/bg_pim_343961001001_01.png?format=jpg&quality=80&dpi=72,,234.0,,0.0,1.0,,,,
3800849219475,aro Стерилизирани корнишони 6-9 680г,680 GRAM,ARO,Хранителни стоки > Консерви > Зеленцучи > Кисели зеленчуци | Хранителни стоки > Нашите марки > Консерви > Зеленчуци > Кисели зеленчуци,корнишон вода оцет бяла захар сол подправки копър СИНАП втвърдител калциев хлорид,https://cdn.metro-group.com/bg/bg_pim_341970001001_01.png?format=jpg&quality=80&dpi=72,,111.0,0.1,0.07,1.1,5.7,4.7,,0.0
4333465026794,METRO Chef Босилек 140г,140 GRAM,METRO CHEF,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Подправки",босилек,https://cdn.metro-group.com/bg/bg_pim_169843001001_01.png?format=jpg&quality=80&dpi=72,,1265.0,4.0,0.0,14.0,43.0,43.0,,34.0
8717591510529,Seacon Коктейлни скариди бланширани 26-30бр 1кг,800 GRAM,SEACON,Хранителни стоки > Замразени продукти > Риба и морски дарове > Ракообразни,90% Скариди (РАКООБРАЗНИ) Вода Сол Стабилизатори: E451 E452.,https://cdn.metro-group.com/bg/bg_pim_313142001001_01.png?format=jpg&quality=80&dpi=72,,257.0,0.5,0.2,14.0,0.0,0.0,,
3800748051251,"ВЕРЕЯ Мляко Бариста UHT 3,5% 1л",1000 GRAM,ВЕРЕЯ,Хранителни стоки > Млечни продукти и яйца > Мляко и млечни продукти > UHT мляко,Краве мляко,https://cdn.metro-group.com/bg/bg_pim_334148001001_01.png?format=jpg&quality=80&dpi=72,,252.0,,,,,,,
3800849200473,METRO Chef Сурови кедрови ядки 80г,80 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Сурови ядки > Ядки,Сурови кедрови ядки.,https://cdn.metro-group.com/bg/bg_pim_325156001001_02.png?format=jpg&quality=80&dpi=72,,3007.0,68.0,5.0,14.0,13.0,3.6,,0.0
3800849202248,"aro Консерва за кучета с дроб 1,24кг",1240 GRAM,ARO,Хранителни стоки > Нашите марки > Домашни любимци > Кучета > Храна,месо и месни субпродукти зърнени култури вода суб продукти от растителен произход телешки дроб минерали,https://cdn.metro-group.com/bg/bg_pim_330875001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
5000299296042,MALFY Джин Лимон 41% 700мл,,MALFY,Хранителни стоки > Напитки > Високоалкохолни напитки > Джин,Зърнен дестилат вода хвойна и билки.,https://cdn.metro-group.com/bg/bg_pim_339792001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800232940061,UNIVERSAL FOODS Скумрия кашон 300/500 20 кг,20000 GRAM,UNIVERSAL FOODS,Хранителни стоки > Замразени продукти > Риба и морски дарове > Соленоводна риба,Скумрия,https://cdn.metro-group.com/bg/bg_pim_304278001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800022407705,Heineken Бира 0.0% кен 6 бр x 330 мл,330 GRAM,HEINEKEN,Хранителни стоки > Напитки > Бира и сайдер > Безалкохолна бира,"Вода, ЕЧЕМИЧЕН МАЛЦ, естествени ароматизанти, хмелов екстракт",https://cdn.metro-group.com/bg/bg_pim_309628001001_01.png?format=jpg&quality=80&dpi=72,,89.0,,,,,,,
8710522872277,HELLMANN'S DELI Майонеза 5кг,5000 GRAM,HELLMANN'S,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Майонеза","Вода, 25% рапично масло, оцет, модифицирано царевично нишесте, захар, сол, 1.5%.",https://cdn.metro-group.com/bg/bg_pim_340223001001_02.png?format=jpg&quality=80&dpi=72,,1109.0,26.0,,,,,,
98002710556704,aro Твърдо сирене ~1кг,1000 GRAM,ARO,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Твърдо сирене,МЛЯКО сол сиреще консервант: яйчен лизозим,https://cdn.metro-group.com/bg/bg_pim_228345001001_01.png?format=jpg&quality=80&dpi=72,,1643.0,29.0,19.0,32.0,0.0,0.0,,
3800208280771,APITRADE Пчелен мед 50 бр x 15 г,15 GRAM,APITRADE,"Хранителни стоки > Пакетирани храни > Мед, сладка и течeн шоколад > Мед",100% пчелен мед,https://cdn.metro-group.com/bg/bg_pim_102962001001_01.png?format=jpg&quality=80&dpi=72,,1339.0,,,,80.0,,,
3800849214470,METRO Chef Мента египетска 100г,100 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Зеленчуци > Свежи подправки,Мента,https://cdn.metro-group.com/bg/bg_pim_339525001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
5900512999753,MLEKOVITA Сирене чедър слайс 1кг,1000 GRAM,MLEKOVITA,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Други сирена,"Пастьоризирано краве МЛЯКО, сол, бактериални култури, цвят анато",https://cdn.metro-group.com/bg/bg_pim_310475001001_01.png?format=jpg&quality=80&dpi=72,,1572.0,31.0,20.0,25.0,0.0,0.0,,
92824460000001,Грейпфрут за сок,1000 GRAM,,Хранителни стоки > Плодове и зеленчуци > Плодове > Други цитрусови плодове,,https://cdn.metro-group.com/bg/bg_pim_129324001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849228354,METRO Chef Суров микс със стафиди 200 г,200 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Сушени плодове и зеленчуци > Сушени плодове,тъмни стафиди БАДЕМИ КАШУ ЛЕШНИЦИ слънчогледово масло,https://cdn.metro-group.com/bg/bg_pim_325503001001_01.png?format=jpg&quality=80&dpi=72,,1987.0,28.65,3.28,13.5,45.1,37.03,,0.0
3800849221133,Fine Life Фиде дебело 400г,400 GRAM,FINE LIFE,"Хранителни стоки > Тестени изделия > Точени кори, тесто и паста > Паста",ПШЕНИЧЕН ГРИС вода,https://cdn.metro-group.com/bg/bg_pim_343795001001_01.png?format=jpg&quality=80&dpi=72,,356.0,0.94,0.09,9.78,76.98,5.76,,0.0
5907464572744,RIOBA Мини бонбони с вкус на мента 1кг,1000 GRAM,RIOBA,Хранителни стоки > Захарни и солени изделия > Твърди бонбони,"Глюкозен сироп Захар ментово масло Оцветител Медни комплекси на хлорофили, хлорофилини",https://cdn.metro-group.com/bg/bg_pim_320077001001_02.png?format=jpg&quality=80&dpi=72,,1666.0,0.0,0.0,0.0,98.0,79.0,,4.0
40118006135010,CORNY Зърнен десерт боровинка 24 бр 50 г,50 GRAM,CORNY,Хранителни стоки > Захарни и солени изделия > Шоколад,Препечени зърнени култури (ОВЕС ПШЕНИЦА) 35 % глюкозо-фруктозен сироп зърнени парченца (ПШЕНИЧНО брашно захар оризово брашно царевично брашно ЕЧЕМИЧЕН малц сол карамелизиран захарен сироп) изсушени подсладени боровинки (захар боровинки слънчогледово масло) 11 % глюкозен сироп корнфлейкс (царевица сол ЕЧЕМИЧЕН малц) захар кокосово масло мед сол лимонена киселина емулгатор слънчогледов лецитин естествени аромати.,https://cdn.metro-group.com/bg/bg_pim_180921001001_01.png?format=jpg&quality=80&dpi=72,,1624.0,,,,,,,
3800849231521,Fine Life Пица Пеперони 320г,320 GRAM,FINE LIFE,Хранителни стоки > Замразени продукти > Полуготови ястия > Пица | Хранителни стоки > Нашите марки > Замразени продукти > Полуготови ястия > Пица,ПШЕНИЧНО брашно (съдържа регулатор на киселинността: аскорбинова киселина доматен сос 23.4%: домати суджук (салам пеперони) 12.5%: механично сепарирано птиче месо телешко месо ензими) сол вода подправки телешка лой МЛЯКО регулатор на киселинноста: лимонена киселина готварска сол естествен ароматизант сирене Моцарела 15.7%: пастьоризирано краве МЛЯКО декстроза слънчогледово олио антиоксидант: натриев ериторбат пастьоризирани ЯЙЦА (съдържат консервант калиев сорбат) сирищен ензим захар консервант: натриев нитрит бактериални култури суха мая оцветител: червено цвекло калциев хлорид квас,https://cdn.metro-group.com/bg/bg_pim_348328001001_01.png?format=jpg&quality=80&dpi=72,,1171.0,,,,,,,
3800849233594,METRO Chef Какаов крем лешници 5кг,5000 GRAM,METRO CHEF,"Хранителни стоки > Пакетирани храни > Мед, сладка и течeн шоколад > Течен шоколад",бяла захар рафинирано и дезодорирано слънчогледово олио СУХА МЛЕЧНА СУРОВАТКА какао на прах палмово масло от ядка ВАФЛИ ЛЕШНИКОВА ПАСТА емулгатор СОЕВ ЛЕЦИТИН хранителни аромати и аромати (само за китай) АРОМАТ ЛЕШНИК АРОМАТ ЛЕШНИК ванилин,https://cdn.metro-group.com/bg/bg_pim_349387001001_01.png?format=jpg&quality=80&dpi=72,,2269.0,31.1,10.2,2.9,61.0,60.3,,0.0
86988636922142,Пъстърва изчистена 350 / 400 кашон 5 кг,5000 GRAM,NO BRAND,Хранителни стоки > Замразени продукти > Риба и морски дарове > Сладководна риба,,https://cdn.metro-group.com/bg/bg_pim_331559001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
4337182168829,RIOBA Сироп зелена мента 700мл,700 GRAM,RIOBA,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Сиропи | Хранителни стоки > Нашите марки > Напитки > Вода и Безалкохолни напитки > Сиропи,захарен сироп вода Flavouring екстракт от шафран Natural Flavouring натурален ароматизант мента Natural flavouring натурален ароматизант мента антиоксидант аскорбинова киселина оцветител брилянтно синьо fcf,https://cdn.metro-group.com/bg/bg_pim_263157001001_01.png?format=jpg&quality=80&dpi=72,,1291.0,0.0,0.0,0.01,76.9,76.9,,12.0
4337182168232,RIOBA Сироп кокос 700мл,700 GRAM,RIOBA,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Сиропи | Хранителни стоки > Нашите марки > Напитки > Вода и Безалкохолни напитки > Сиропи,захарен сироп вода ароматизант емулгатор акациева гума киселина лимонена киселина,https://cdn.metro-group.com/bg/bg_pim_263835001001_01.png?format=jpg&quality=80&dpi=72,,1296.0,0.05,0.048,0.0,77.3,77.3,,11.0
3800849215033,"METRO Chef Крема сирене 1,5кг",1500 GRAM,METRO CHEF,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Меки сирена | Хранителни стоки > Нашите марки > Млечни Продукти и Яйца > Сирене и Кашкавал > Меки Сирена,МЛЯКО МЛЕЧНА закваска Сирище с микробиален произход Сгъстител Гума гуар Консервант Калиев сорбат,https://cdn.metro-group.com/bg/bg_pim_339382001001_01.png?format=jpg&quality=80&dpi=72,,1196.0,28.0,18.0,,3.0,3.0,,
4337182174653,METRO Chef Балсамова глазура с трюфел 500 мл,500 GRAM,METRO CHEF,"Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Балсамов оцет",COOKED GRAPE MUST БАЛСАМОВ ОЦЕТ ОТ МОДЕНА КОНЦЕНТРИРАНА ГРОЗДОВА МЪСТ ВИНЕН ОЦЕТ оцветител амониев сулфит карамел ВИНЕН ОЦЕТ аромат трюфел сгъстител гума гуар ксантанова гума,https://cdn.metro-group.com/bg/bg_pim_339646001001_01.png?format=jpg&quality=80&dpi=72,,1252.0,0.0,0.0,0.6,70.0,66.0,,
3800206351374,METRO Chef Козе сирене вакуум 400г,400 GRAM,METRO CHEF,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Сирене | Хранителни стоки > Нашите марки > Млечни Продукти и Яйца > Сирене и Кашкавал > Сирене,ПЪЛНОМАСЛЕНА СМЕТАНА ОТ КОЗЕ МЛЯКО сол стартерна култура мая стабилизатор калциев хлорид,https://cdn.metro-group.com/bg/bg_pim_199069001001_01.png?format=jpg&quality=80&dpi=72,,1165.5,23.0,15.0,16.0,2.5,2.5,,1200.0
2848060000008,Браво Кренверши хот-дог ~1кг,1000 GRAM,БРАВО,Хранителни стоки > Колбаси > Колбаси > Наденици и кренвирши,телешко без кост свинско месо говежда лой сол с ниско съдържание на натрий подправки гроздова захар регулатор на киселинността натриеви карбонати натриеви цитрати антиоксидант аскорбинова киселина,https://cdn.metro-group.com/bg/bg_pim_319947001001_01.png?format=jpg&quality=80&dpi=72,,1142.0,23.3,10.9,16.0,0.5,0.5,,
3800106400264,KRINA Ориз балдо 1 кг,1000 GRAM,КРИНА,Хранителни стоки > Пакетирани храни > Варива > Ориз,"Съдържа влакнини 0, 3г в 100г продукт",https://cdn.metro-group.com/bg/bg_pim_310038001001_01.png?format=jpg&quality=80&dpi=72,,1442.0,,,,75.0,,,
11210000155,TABASCO Сос от червени чушки 150мл,150 GRAM,TABASCO,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Други сосове",Дестилиран оцет червени чушки (19%) сол.,https://cdn.metro-group.com/bg/bg_pim_164345001001_01.png?format=jpg&quality=80&dpi=72,,67.0,,,1.0,,0.0,,
2832740000006,METRO Chef Врат Тракия ~800г,1000 GRAM,METRO CHEF,"Хранителни стоки > Нашите марки > Колбаси > Шунка, бекон и деликатеси > Шунка | Хранителни стоки > Колбаси > Шунка, бекон и деликатеси > Шунка",свински врат бяло вино червен пипер сол чимен чесън на прах захар Preservative калиев нитрат Antioxidant аскорбинова киселина,https://cdn.metro-group.com/bg/bg_pim_308735001001_01.png?format=jpg&quality=80&dpi=72,,1024.0,,4.5,30.7,2.8,0.8,,
3800209301925,КИСЕЛОВО Сирене бяла в саламура 8кг,8000 GRAM,КИСЕЛОВО,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Сирене,Краве МЛЯКО закваска мая сол,https://cdn.metro-group.com/bg/bg_pim_345547001001_01.png?format=jpg&quality=80&dpi=72,,1235.0,22.0,10.0,23.0,,1.0,,
8801005700023,SEMPIO Темпура 1кг,1000 GRAM,SEMPIO,Хранителни стоки > Пакетирани храни > Брашно,ПШЕНИЧНО брашно 90% Царевично нишесте Бакплувер(набухватели:дифосфати натриеви карбонати царевично нишесте регулатори на киселинността калциеви фосфати калциев лактат) Сол Овкусител: мононатриев глутамат бял пипер на прах,https://cdn.metro-group.com/bg/bg_pim_340510001001_01.png?format=jpg&quality=80&dpi=72,,1574.0,1.0,1.0,10.0,79.0,2.0,,
3800849217808,METRO Chef Подправка микс за скара 1 кг,1000 GRAM,METRO CHEF,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Подправки",йодирана сол кориандър на прах кимион на прах млян червен пипер млян черен пипер млян чесън царевично нишесте,https://cdn.metro-group.com/bg/bg_pim_341667001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800501185193,METRO Chef ЯЙЦА размер М 6бр,359 GRAM,METRO CHEF,Хранителни стоки > Нашите марки > Млечни Продукти и Яйца > Яйца | Хранителни стоки > Млечни продукти и яйца > Яйца,ЯЙЦА,https://cdn.metro-group.com/bg/bg_pim_317219001001_02.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800037600351,MERLINI DANIMOND Салата от печени белени чушки 550г,550 GRAM,MERLINI DANIMOND,Хранителни стоки > Консерви > Зеленцучи > Кисели зеленчуци,"Печени белени чушки 80%, слънчогледово растително олио, оцет, вода, сол, захар, чесън, магданоз.",https://cdn.metro-group.com/bg/bg_pim_246279001001_01.png?format=jpg&quality=80&dpi=72,,209.0,,,,,3.0,,
3800778031124,aro Чай зелен чай 30гр,30 GRAM,ARO,"Хранителни стоки > Нашите марки > Напитки > Кафе, чай и какао > Билков чай | Хранителни стоки > Напитки > Кафе, чай и какао > Билков чай",Зелен чай,https://cdn.metro-group.com/bg/bg_pim_317498001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849217952,"RIOBA Подсладител (300 х 0,8 г) 240 г",240 GRAM,RIOBA,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Подсладители",,https://cdn.metro-group.com/bg/bg_pim_341629001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800232738309,Fine Life Bio Кокосово масло екстра върджин 300мл,300 GRAM,FINE LIFE BIO,"Хранителни стоки > Нашите марки > Пакетирани храни > Олио, оцет и маслиново масло > Други | Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Други",Кокосово масло.,https://cdn.metro-group.com/bg/bg_pim_290368001001_01.png?format=jpg&quality=80&dpi=72,,3698.0,99.9,90.6,0.1,0.0,0.0,,0.0
4337182369646,METRO Chef Скариди бланширани150/250 800г,800 GRAM,METRO CHEF,Хранителни стоки > Замразени продукти > Риба и морски дарове > Ракообразни,РОЗОВИ СКАРИДИ (METAPENAEUS DOBSONI) вода соли регулатор на киселинността лимонена киселина натриеви цитрати калиеви цитрати СКАРИДИ KIDDI (PARAPENAEOPSIS STYLIFERA) вода соли регулатор на киселинността лимонена киселина натриеви цитрати калиеви цитрати РОЗОВИ СКАРИДИ (METAPENAEUS DOBSONI) вода соли регулатор на киселинността лимонена киселина натриеви цитрати калиеви цитрати СКАРИДИ KIDDI (PARAPENAEOPSIS STYLIFERA) вода соли регулатор на киселинността лимонена киселина натриеви цитрати калиеви цитрати РОЗОВИ СКАРИДИ (METAPENAEUS DOBSONI) вода соли регулатор на киселинността лимонена киселина натриеви цитрати калиеви цитрати СКАРИДИ KIDDI (PARAPENAEOPSIS STYLIFERA) вода соли регулатор на киселинността лимонена киселина натриеви цитрати калиеви цитрати,https://cdn.metro-group.com/bg/bg_pim_338663001001_02.png?format=jpg&quality=80&dpi=72,,264.0,0.6,0.3,14.4,0.0,0.0,,384000.0
4061445136736,DAVIDOFF CREMA Кафе зърна 500 г,500 GRAM,DAVIDOFF,"Хранителни стоки > Напитки > Кафе, чай и какао > Кафе на зърна","Кафе, Арабика.",https://cdn.metro-group.com/bg/bg_pim_335179001001_02.png?format=jpg&quality=80&dpi=72,,,,,,,,,
8717591516743,Seacon Скариди Хосо 30/40 Цели 20% 2 кг,2000 GRAM,SEACON,Хранителни стоки > Замразени продукти > Риба и морски дарове > Ракообразни,,https://cdn.metro-group.com/bg/bg_pim_321258001001_02.png?format=jpg&quality=80&dpi=72,,407.0,,,22.0,0.0,0.0,,
5948792054731,METRO Chef Хлебче за хот-дог ( 12 x 50 г ) 600 г,600 GRAM,METRO CHEF,Хранителни стоки > Замразени продукти > Тестени изделия > Хляб,БЯЛО ПШЕНИЧНО БРАШНО питейна вода текила захар мая йодирана сол ПОДОБРИТЕЛ ЗА ХЛЯБ емулгатор естери на моно- и диацетилна винена киселина с моно- и диглицериди на мастни киселини БЯЛО ПШЕНИЧНО БРАШНО ензими антиоксидант аскорбинова киселина,https://cdn.metro-group.com/bg/bg_pim_338703001001_01.png?format=jpg&quality=80&dpi=72,,1117.0,3.4,0.6,9.8,47.1,2.3,,400.0
3800047794781,Fine Life Салам закуска слайс 160г,160 GRAM,FINE LIFE,Хранителни стоки > Колбаси > Колбаси > Шпек и луканка,свинско месо сланина говеждо месо говежди протеини вода говежди протеини СУРОВАТКА чубрица сол овкусител подправки екстракт от подправки декстроза сол антиоксидант натриев ериторбат ЗАХАРИ антиоксидант натриев аскорбат декстроза ЛАКТОЗА (МЛЯКО) желатин млян черен пипер гранулиран чесън нитритна сол консервант калиев нитрат натриев нитрит сол стартерна култура,https://cdn.metro-group.com/bg/bg_pim_346081001001_01.png?format=jpg&quality=80&dpi=72,,1584.0,34.0,23.0,16.0,3.2,1.2,,0.0
2818870000000,METRO Chef Набор за пача от прасе ~1кг,1000 GRAM,METRO CHEF,Хранителни стоки > Замразени продукти > Месни продукти > Свинско | Хранителни стоки > Нашите марки > Замразени продукти > Месни продукти > Свинско месо,,https://cdn.metro-group.com/bg/bg_pim_259174001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
