code,product_name,quantity,brand,categories,ingredients,image_url,nutriscore_grade,energy_100g,fat_100g,saturated_fat_100g,proteins_100g,carbohydrates_100g,sugars_100g,fiber_100g,sodium_100g
8690526007076,ETi cicibebe Сухар 125г,125 GRAM,ETI,Хранителни стоки > За бебето и детето > Десерти,"Пшенично брашно (съдържа глутен), овесено брашно (глутен) 8%, растително мазнини (палмово, слънчогледово, памукови семена, рапично), пшеничен глутен, полуобезмаслено мляко, прясна мая, пастьоризирани яйца, брашно от рожков 0.5%, брашно от червена леща 0.5%, грахово брашно 0.5%, йодирана сол, калциев минерал, емулгатор (слънчогледов лецитин), [ B1 (Тиамин хидроглори), B2 (Рибофлавин), B6 (Пиридоксин хидрофлорид), B12 (Цианкобаламин), А (Ретинил ацетан), C (Натриев L-аскорбат), Е (DL – алфа токоферол ацетат), Ниацин (Никотинамид), Пантетонова киселина (D-пантотенат, калций), Фолат (Фолиева киселина)] , Железен минерал (елементно желязо). Витамин А   g/100 mg: 472/118    g/20 mg: 94,4/24, Витамин Е g/100 mg: 8,5    g/20 mg: 1,70, Витамин C g/100 mg: 7,47/30  g/20 mg: 1,49/6, Витамин B1 g/100 mg: 0.71/142 g/20 mg: 0.14/28, Витамин B2 g/100 mg: 0.48/60 g/20 mg: 0.096/12, Ниацин g/100 mg: 4.5/51    mg/20 mg: 0.91/10, Витамин B6 g/100 mg: 0.73/104  g/20 mg: 0.15/21, Фолиева киселина g/100 mg: 38/38    mg/20 g: 7.6/8, Витамин B12 g/100 mg: 0.54/77  g/20 mg: 0.11/15, Пантотенова киселина g/100 mg: 4.7  mg/20 g: 0.93, Калций g/100 mg: 217/54  g/20 mg: 43.5/11.",https://cdn.metro-group.com/bg/bg_pim_327570001001_01.png?format=jpg&quality=80&dpi=72,,1668.0,,3.0,18.0,64.0,,,
8585002411792,Maggi Бульон зеленчуков 48 бр х 10 г,480 GRAM,MAGGI,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Бульони","Сол, малтодекстрин, палмова мазнина (палмова мазнина, антиоксидант: екстракти от розмарин), овкусител (мононатриев глутамат), царевично нишесте, изсушени зеленчуци 6. 5 % (морков, лук, магданоз, ЦЕЛИНА), хидролизиран растителен протеин (аромат, ПШЕНИЧЕН протеин, сол, палмово масло), изсушен екстракт от мая (екстракт от мая, сол), захар, куркума на прах, аромати (съдържа ГЛУТЕН, ЦЕЛУНА).",https://cdn.metro-group.com/bg/bg_pim_41978001001_01.png?format=jpg&quality=80&dpi=72,,1092.0,,,,,,,
3800157901260,КЛЮЧ Вино Мерло 3л,3000 GRAM,КЛЮЧ,Хранителни стоки > Напитки > Вино > Червено вино,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_331402001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800206569021,VILLA YAMBOL Вино червено Мерло 13% 5 л,5000 GRAM,VILLA YAMBOL,Хранителни стоки > Напитки > Вино > Червено вино,грозде консерванти: калиев сорбат СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_287917001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849231514,Fine Life Пица Сирена и гъби 320г,320 GRAM,FINE LIFE,Хранителни стоки > Замразени продукти > Полуготови ястия > Пица | Хранителни стоки > Нашите марки > Замразени продукти > Полуготови ястия > Пица,синьо сирене 0.7 %: краве МЛЯКО сирене Моцарела 13.0%: пастьоризирано краве МЛЯКО продукт за готвене с растителни масла 23.4% (готварски крем): сладка суроватка ПШЕНИЧНО брашно (съдържа регулатор на киселинността: аскорбинова киселина растително масло ензими) сол сирищен ензим напълно хидрогенирано масло от палмова сърцевина бактерийна култура вода модифицирано нишесте МЛЯКО бактериални култури микробиално сирище емулгатори: моно- и диглицериди на мастни киселини калциев хлорид плесенна култура полисорбат - 60 слънчогледово олио гъби 11% стабилизатори: натриев цитрат пастьоризирани ЯЙЦА (съдържат консервант калиев сорбат) сирене Грана падано 2%: краве МЛЯКО карагенан захар суха мая сирище естествен ароматизант ЯЙЧЕН лизозим оцветител: бета каротин квас,https://cdn.metro-group.com/bg/bg_pim_348332001001_01.png?format=jpg&quality=80&dpi=72,,1197.0,,,,,,,
3800200992221,Перлен лук 10кг,10000 GRAM,NO BRAND,Хранителни стоки > Замразени продукти > Плодове и зеленчуци > Луковици и подправки,Перлен лук.,https://cdn.metro-group.com/bg/bg_pim_309861001001_01?format=jpg&quality=80&dpi=72,,196.0,,,,9.0,4.0,,
3800231513143,"Cherries Group Коктейлни череши мараскинови червени 1,85кг",1850 GRAM,CHERRIES GROUP,Хранителни стоки > Тестени изделия > Торти и десерти > Декорация,"Череши, захар, вода, фруктозо-глюкозен сироп, калиев сорбат, лимонена киселина, аромати, оцветител Е129.",https://cdn.metro-group.com/bg/bg_pim_62956002001_01.png?format=jpg&quality=80&dpi=72,,849.92,,,,46.5,40.0,,
4028900007413,WEIDEGLUCK Млечен десерт страч 1кг,1000 GRAM,WEIDEGLUCK,Хранителни стоки > Млечни продукти и яйца > Мляко и млечни продукти > Кисело мляко,,https://cdn.metro-group.com/bg/bg_pim_339081001001_02.png?format=jpg&quality=80&dpi=72,,393.0,,,,13.0,12.0,,
8001935002574,SANTA CRISTINA Вино Пино гриджо 750мл,750 GRAM,SANTA CRISTINA,Хранителни стоки > Напитки > Вино > Бяло вино,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_168531001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
5000281005423,Dalwhinnie Уиски 15YO 43% 700мл,,DALWHINNIE,Хранителни стоки > Напитки > Високоалкохолни напитки > Уиски,,https://cdn.metro-group.com/bg/bg_pim_268929001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
2895850000007,БОНИ Бирени пръчици ~380г,1000 GRAM,БОНИ,Хранителни стоки > Колбаси > Колбаси > Шпек и луканка,Свинско месо сланина нитритна сол (трапезна сол консервант : натриев нитрит) СОЕВ ПРОТЕИН свински протеин ЛАКТОЗА ДЕКСТРОЗА киселинни регулатори : глюконо - делта - лактон калциев лактат сгъстител : натриев алгинат антиоксидант : натриев аскорбат стабилизатор : полифосфати овкусител : мононатриев глутамат оцветител : кармини калциев хлорид стартерни култури подправки.,https://cdn.metro-group.com/bg/bg_pim_231269001001_01.png?format=jpg&quality=80&dpi=72,,1778.0,,,,,,,
3800771401023,СЛАДЕЯ Бяла кристална захар 25кг,25000 GRAM,СЛАДЕЯ,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Бяла захар",Бяла кристална захар,https://cdn.metro-group.com/bg/bg_pim_140317001001_01.png?format=jpg&quality=80&dpi=72,,1695.0,,,,,,,
28003039014334,maffei Равиоли с рикота и спанак 450 г,450 GRAM,MAFFEI,"Хранителни стоки > Тестени изделия > Точени кори, тесто и паста > Паста",Паста 57%: ПШЕНИЧНО брашно картофени люспи (картофи индийско ОРЕХче сол закваска емулгатор: моно и дигллицериди на мастни киселини) грис от твърда ПШЕНИЦА консервант: ЯЙЧЕН лизозим настъргано СИРЕНЕ МЛЯКО ЯЙЦА 20% вода слънчогледово олио пълнеж 43%: РИКОТА  42% натурални ароматизанти (МЛЯКО) спанак 20% растителни фибри галета (ПШЕНИЧНО брашно тип 0 мая),https://cdn.metro-group.com/bg/bg_pim_346866001001_01.png?format=jpg&quality=80&dpi=72,,1122.0,,,11.0,,,,
3800233072570,RICE UP Оризови бисквити с 7 супер семена 120г,120 GRAM,RICE UP,Хранителни стоки > Захарни и солени изделия > Чипс,"Кафяв пълнозърнест ориз 91%, черен императорски ориз 2%, амарант 2%, киноа 0, 0, 05, чиа 0, 0, 05, елда 1%, просо 0, 0, 05, коноп 1%, лен 0, 0, 05, морска сол.",https://cdn.metro-group.com/bg/bg_pim_272079001001_01.png?format=jpg&quality=80&dpi=72,,1701.0,4.0,,8.0,80.0,1.0,,
743639010025,"MISSISSIPI Бургер сос оригинален 2,9 кг",2900 GRAM,MISSISSIPI,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Други сосове",Рапично олио (49.4%) Захар Оцет Вода ГОРЧИЦА (СИНАП вода сол оцет куркума) Доматена паста ЯЙЧЕН ЖЪЛТЪК (3.3%) (ЖЪЛТЪК сол глюкоза) Лук (3%) Сол Естествен екстракт Окислител: лимонена киселина Стабилизатор Ксантагум Пушен вкус Екстракт от розмарин.,https://cdn.metro-group.com/bg/bg_pim_317209001001_01.png?format=jpg&quality=80&dpi=72,,2199.0,,,,,,,
4316734085029,Diamond Сладко чили 5л,6080 GRAM,DIAMOND,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Други сосове",Вода захар червени люти чушки 23% чесън сол модифицирано нишесте киселина: оцетна киселина. (E260).,https://cdn.metro-group.com/bg/bg_pim_349970001001_01.png?format=jpg&quality=80&dpi=72,,966.0,0.7,,0.6,,53.0,,
8001796700657,LOCAS Салата сепия 200г,200 GRAM,LOCAS,Хранителни стоки > Риба > Рибни деликатеси > Рибни деликатеси,Е300 СЕПИЯ 50% слънчогледово олио Е330 Е575 зеленчуци в променлив % (моркови консерванти: Е202 ЦЕЛИНА сладки пиперки) подправки фруктоза винен оцет сол регулатори на киселинността: Е270 Е211.,https://cdn.metro-group.com/bg/bg_pim_234181001001_01.png?format=jpg&quality=80&dpi=72,,373.0,,,11.0,,1.0,,
3800501102145,Пилешки кюфтета замразени 3кг,3000 GRAM,NO BRAND,Хранителни стоки > Замразени продукти > Полуготови ястия > Обработено месо,Натриев цитрат и червен пипер Смляно пилешко филе от гърдите сол бяло месо без кожа смляно обезкостено пилешко бутче с кожа сух лук СОЕВ ПРОТЕИН 1% СОЕВИ ФИБРИ: чубрица магданоз натриев ацетат натриев метабисулфат.,https://cdn.metro-group.com/bg/bg_pim_346494001001_01?format=jpg&quality=80&dpi=72,,758.0,,,,,,,
